,body,date,id
10,Next thing you know is react&#x2F;react native is no longer supported,2016-01-29 05:06:59,10993618
11,"&gt; <i>There are a lot of fanboy lurkers that downvote me because they are friends of the OP on here.</i><p>FYI: I&#x27;m not a friend of OP but are down voting most of your posts here. If something, you look like the fanboy here.<p>I now see elsewhere that you are an active react native developer. You should be happy for people building a community around the platform, shouldn&#x27;t you?",2016-02-10 20:51:01,11075872
12,"I read somewhere react native&#x2F;phone gap base type js app are allowed in app store already.<p>Supposedly, the authors can dynamically update the GUI&#x2F;js code base on the client without going through the app store update process too.",2016-02-25 21:05:14,11177785
13,Likewise. Really making me happy so far.<p>Is react native going to be 1.0 shortly? Or is that not included in this release?,2016-05-25 16:23:53,11770947
14,"Just curious, why is there no Realm support for web &amp; mobile web using localstorage? It seems like that could be useful, to re-use your model&#x2F;data tier between react native and a react web app.",2016-05-25 16:24:41,11770956
15,"Not to nitpick, but I don&#x27;t believe react native &quot;compiles&quot; to a native app. The evaluation of the JS in JavaScript Core is passed of to native code to layout native views. The interactions are then posted back into jscore. So while closer to native compiled code performance, it&#x27;s still a bit different.",2016-06-27 13:42:26,11986088
16,"I would really like to see a real world useful application done in react native. Nothing too arty, but more functional, business like even. Something that goes beyond an app for an event or an art project.",2016-08-06 14:22:21,12238194
17,"I don&#x27;t think custom backends are going away either, I do think it will become way less prevalent then it is today though, similarly how all programs used to do manual memory management, this hasn&#x27;t gone away but most programmers now rely on garbage collection.<p>So much of backend work is redundant, login, user info management, allowing the creation of groups of users, user following, user data uploading or sharing. Not to mention all the DevOps, managing CloudFormation scripts, VPCs, proxies, load balancing, dns, ssl, cdn, database schema, the list goes on, and that&#x27;s before there has been any original development at all.<p>With react native and electron (I haven&#x27;t found the atom browser or vs code weirdly restricted) the web stack is moving into desktop territory and with serverless frameworks becoming more prevelent hopefully this will make writing original software easier with less redundant work.<p>As to your point about data processing needing a custom backend, I see the exact opposite. Generally all this data is just funneled into a generic hadoop cluster and can be manipulated any which way from there using spark or any number of data analysis tools.",2016-08-12 11:38:04,12274753
18,"Hi divbit, Thanks for this feedback. I&#x27;ve passed this on to the react native windows team. And will see if I can get them in touch with you. We will see what we can do. :)",2016-08-17 21:55:18,12308782
19,Instead of react native you can also just reuse the UI-code directly for the mobile deployment. Just add meta tags like apple-mobile-web-app-capable=true and style with @media-rules.<p>To be fair &quot;just&quot; might be over simplifying things a bit. I&#x27;ve been doing this for an application and thinking that it actually would be a benefit to have a different code bases for the desktop and mobile editions. It can be a bit challenging to design for both targets at once.,2016-08-28 20:24:25,12378342
20,"While I can&#x27;t argue the shortcomings of js, it&#x27;s hard to not see most of the argument as a strong stance of statically typed languages that get compiled against those of dynamically typed languages that evaluate at run time. Both types of languages have their time and place and I wonder if bringing that discussion dilutes the discussion to avoid react native.<p>On the point of community versus big company support I can&#x27;t help but observe what appears to be anti open source sentiment conveyed as fact. While many of us have seen fads come and go we have to admit the wild success and stability of many open source libraries without formal agreements to maintain them. Everything from Rails, to Django, to jQuery, and Linux distros. There is a caveat here that JS libs do seem to die out faster and have questionable quality but again plenty are also great.<p>I think the choice of React Native really boils down to understanding the platform and source. If you understand how React Native leverages the toolkits and interacts with the system I think you have the tools you need to make a good decision.<p>For me I prefer native development where I can easily control and limit dependencies. If I want to hit all devices or most I&#x27;ll build a great responsive web app. At the end React Native is today NOT a production level solution that will cover android and iPhone devices, android is a separate toolkit.<p>My rambling is done I suppose. If anything can be gleaned from this it is to understand the risks and be mindful of the costs of adopting a new framework and dev environment. If you are careful, intentional, and lean on smart teammates for help you will be just fine.",2016-09-28 00:08:23,12594403
21,"flatfox.ch | Switzerland, on site | Full-time, all levels<p>flatfox is a proptech startup building a next generation SaaS for landlords. We are looking for devs with high ownership who like to move fast and have an impact with our customers. We&#x27;re small, you&#x27;re going to be one of the very early hires, so, lots of opportunity to make a dent.<p>We need:<p>* Full-Stack Engineer (django&#x2F;kubernetes)<p>* Mobile Engineer (Android&#x2F;iOS, react native)<p>Apply here if interested: <a href=""https:&#x2F;&#x2F;flatfox.ch&#x2F;en&#x2F;jobs&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;flatfox.ch&#x2F;en&#x2F;jobs&#x2F;</a> or questions to jobs@flatfox.ch",2016-11-01 16:28:47,12847363
22,"PRIVACY.COM | BROOKLYN, NEW YORK (NYC) | $100-140K | ONSITE<p>Come help us build and scale Privacy.com! In just a few months since launching, we&#x27;ve moved millions of dollars and protected tens of thousands of users.<p>About us:<p>Weve built a new way to transact w&#x2F;o giving away your personally identifiable information (PII) or credit card number. We&#x27;re team of 5, generating revenue, and backed by top-tier investors. As one of our first full-time engineering hires, youll have the opportunity to make a significant impact on both the product and culture of the company.<p>Current technical challenges:<p>- Building out mobile&#x2F;web features as fast as our growing customer base demands<p>- Improving our browser extension checkout detection and auto-fill accuracy towards 100%<p>- Applying learning algorithms towards towards detecting anomalous behavior and preventing fraud<p>- Updates to our real-time Visa transaction processing system where requests must be responded to in milliseconds<p>What were looking for:<p>- Ability to write clear, maintainable, thoughtfully commented code<p>- Proficiency with javascript preferred but not required (our stack is angular, node, react native, with some java &#x2F; c++)<p>- Solid background in algorithms, systems, and design<p>- Can-do mentality, with the willingness to wear a sysadmin or devops hat when necessary<p>- 3+ years of real-world experience shipping code<p>If you&#x27;re interested drop me a line: bo@privacy.com!",2016-11-01 22:02:37,12850471
23,That&#x27;s actually neat idea. I will probably build the first after I done completing my react native course.,2016-11-12 20:07:14,12939888
24,"Not yet (other than react native)<p>Which is a shame, since the lack of aspect ratio support is one of Flexbox&#x27;s failings (and apparently resolved with Yoga)",2016-12-07 19:06:32,13125202
25,"hmm. on my own without much money to bootstrap with I&#x27;m just focusing on getting the mvp out. if it fails, I&#x27;ll just write another app&#x2F;pivot based on both feedback and empirical testing. I think that&#x27;s the conventional wisdom for keeping a startup lean and not getting too invested in one big idea.<p>as for creating the code with less effort, I&#x27;d say either a good microframework <i>OR</i> a more monolithic one - both have advantages and disadvantages for a small project. the advantage with a node&#x2F;express backend vs meteor for example is that you can just write the API and only add the components you need googling as you go. if I only want an android app that uses VERY simple auth and a very simple db that sequelize can map, I can then have more flexibility and not have to learn as much. there is less code to maintain often, not as much autogenerated code. I can also write a native android or react native app instead of being nudged towards a cordova&#x2F;phone gap solution. the con is that if you&#x27;re new or especially if you haven&#x27;t worked a tech job before your code can get disorganized or buggy, especially if you don&#x27;t know TDD (I still want to learn). also meteor has easy deploy solutions and a lot of magic.<p>similar dynamic applies to sinatra vs rails, django vs flask, etc.<p>as for sharing ideas, this doesn&#x27;t scare me at all if it&#x27;s just a chat with friends or likeminded people - actually I don&#x27;t worry much at all. if someone else can make it &#x2F;better&#x2F; and &#x2F;faster&#x2F; than me then I just picked the wrong niche, I&#x27;ll just need to pick one where I&#x27;m the best next time. I think it&#x27;s better if my app can succeed in a market with perfect information because then I&#x27;m specializing to the best of my ability.<p>I&#x27;m still learning but this is the wisdom I&#x27;ve got from reading about how to do this stuff on your own and trying and just doing the work. I&#x27;m curious to get feedback on my way of thinking about this as I&#x27;m sure I could improve even further",2016-12-08 22:15:05,13134802
26,PM building the VSCode react native extension here. Glad that you could get breakpoints working. There are also other features like syntax completion and simply trying out react native without and installation using exponent that nasty be interesting.<p>Would love to hear any other feedback you may have on the authoring experience.,2016-12-30 19:36:44,13286725
27,I plan on adding a React API for the bodymovin library in addition the react native library. They will likely have identical interfaces.,2017-02-01 21:38:10,13545518
28,"Awesome, thanks for that link! So far I have been pretty happy with react native. On Android myself and another developer I have been working hit some issues around images on Android.<p>Part of the issues were our own fault: overlaying a transparent image provided by our designers instead of asking for a non transparent one, not using flags like renderToHardwareTextureAndroid.<p>Others were due to our use of the navigation library, react-native-router-flux, which on Android is backed by fragments. This caused a bunch of overdraw issues (i.e previously pushed views, which were not visible were being rendered in the background). We are planning on migrating away from this routing library to another one.<p>I&#x27;d love to read more articles about react native and performance based on real world examples at scale so please keep publishing them.",2017-02-06 22:26:37,13584865
29,"They do allow things like pushing updated JS bundles to react native apps.  My guess: RN constrains the surface area of the native API it comes into contact with (e.g. no performSelector, or similar)",2017-03-09 02:24:54,13826358
30,"Imagine you want to find a job around the world and you need to learn the stack that is more or less in demand everywhere.<p>Would you choose Java? ( runs good almost everywhere (linux,windows, others) and can be used for Android development.
Would you choose C# ? ( with .net core while being immature also can run anywhere + xamarin for mobile development. 
Would you choose JS ? ( increasingly becoming also adopted by larger companies due to its flexibility and large pool of developers.+ react native and only viable option for frontend)<p>All of them require significant investment and i would say have similar learning curve. 
I have seen java being occasionally used in MS &quot;only&quot; shops but i have rarely seen C# being used at small &#x2F; mid sized companies running on Linx and developing with java.<p>We all can agree that learning algorithms and concepts is way better than just stick to a single language.
But the objective is to stick to a widely used platform and get a job almost anywhere.",2017-03-12 12:51:48,13850443
31,"At my employer I can easily imagine deploying react native apps for a variety of uses, especially as we do service design : being able to run real experiments with, say, gov&#x27;t services with real apps or companies looking for mobile assist on new service offerings is a huge win.<p>At the same time, I&#x27;m sceptical that RN has escaped the earlier performance ghettos of Appcelerator, Phonegap et al., which aren&#x27;t just in games, but also in complicated UIs with a lot of elements.  On building a simple sudoku app, I ran into noticeable micro-lag that seems to come from overuse of Views to structure the grid--and noticeably, the performance was better on a non-retina device, causing me to remember the swamp that Java&#x27;s AWT got caught in with its &#x27;native peering&#x27; arrangement, namely that cumulative overhead killed performance in virtually all non-toy cases.  React&#x27;s virtual DOM is an obvious plus in the browser; I&#x27;m not so sure where native apps are concerned.",2017-03-13 22:15:58,13862991
32,"What do you think happen with all hybrid platforms ? I.e react native, Cordova, ionic , other , they all load js assets remotely.<p>Even w&#x2F;o hybrid platform, developers today are loading js assets remotely, and basically inject new code - All THE TIME.<p>what Apple did is just flagging the ones that are most upfront about it, but everyone can do it, hence the rollout suggestion IMHO",2017-03-14 15:43:34,13868427
33,Is this why debugging react native in chrome is so slow unless you have the tab focused?,2017-03-15 20:56:01,13879701
34,React native is an &#x27;open standard&#x27; :p,2017-03-24 20:51:58,13952130
35,"SEEIKING WORK - iOS, Android App and Unity Game Development.<p>Hello, we are an 8 years old team of mobile app and game developers, currently looking for new assignments in terms of mobile apps, or games or web apps.
We can work on both native and cross platform technologies of app; and our skills are iOS, swift, objective-C, Android, Java, react native, cordova, Unity with C#, PHP, Laravel.<p>Contact me at sudeep@agicent.com, or see our portfolio at <a href=""http:&#x2F;&#x2F;www.agicent.com"" rel=""nofollow"">http:&#x2F;&#x2F;www.agicent.com</a>.",2017-04-04 13:52:24,14032566
36,I&#x27;ve heard react native is not very performant because it essentially operates through a webview?,2017-04-08 21:45:10,14069218
37,"So many divisive opinions here, but in case anyone reads this far down, here&#x27;s my 2 cents:<p>- Yes, desktop apps existed before Electron. But the top comment is right. How many desktop apps. <i>NOT</i> utilities but full featured apps (like Spotify and Atom) that you loved either got swallowed up by other companies (Mailbox) or discontinued due to &quot;lack of use&quot; (read: lack of profitability). I&#x27;m sure if you dig deep you can remember quite a few...<p>I&#x27;m a game developer with a background in C++. But I&#x27;m developing my company&#x27;s prototype in electron. This is because I can do it myself without needing to tap a bunch of people to help and find funding. I can bootstrap. Electron allows this and it&#x27;s incredible. I couldn&#x27;t make a cross platform game engine in a year on three platforms using native. Maybe you can and you&#x27;re just a better human&#x2F;coder than me (but seriously, email me in a year with your progress!) but Electron is allowing it.<p>What does this allow? This allows me to release a product (yay) and maintain a product easily (double yay!) and when you guys don&#x27;t throw money at me.... I can KEEP maintaining it because of my low overhead. With native code and a staff of 20 I would be forced to shut down the product.<p>THAT BEING SAID<p>If the game does well? I&#x27;m not only using Electron, I&#x27;m using React (yes, it&#x27;s a game. Yes I know, I&#x27;ve had this discussion. I&#x27;m crazy) so the next step is to port it to react native on the desktop and remove the Electron dependency. Totally doable since Microsoft is supporting it on the Univ. Windows Platform (<a href=""https:&#x2F;&#x2F;github.com&#x2F;Microsoft&#x2F;react-native-windows"" rel=""nofollow"">https:&#x2F;&#x2F;github.com&#x2F;Microsoft&#x2F;react-native-windows</a>) but macOS? Someone&#x27;s working on it but it&#x27;s of course not apple (<a href=""https:&#x2F;&#x2F;github.com&#x2F;ptmt&#x2F;react-native-macos"" rel=""nofollow"">https:&#x2F;&#x2F;github.com&#x2F;ptmt&#x2F;react-native-macos</a>). Ubuntu is on top of shit though (<a href=""https:&#x2F;&#x2F;developer.ubuntu.com&#x2F;en&#x2F;blog&#x2F;2016&#x2F;08&#x2F;05&#x2F;introducing-react-native-ubuntu&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;developer.ubuntu.com&#x2F;en&#x2F;blog&#x2F;2016&#x2F;08&#x2F;05&#x2F;introducing-...</a>)<p>I can&#x27;t speak for Spotify or Slack or any of the people mentioned (yes I know Spotify isn&#x27;t using electron) but for a small company of 1 and a half people Electron is allowing innovation and project completion in a way that nothing else is for me. It&#x27;s a great door to open to allow future optimizations. And hey, maybe Electron will slim down too... give it time. Remember how bad Windows development was? No? I do. But .NET has come a long way, maybe electron will too. If not, we can always port!",2017-04-11 17:06:31,14090067
38,"Discord isn&#x27;t an Electron app, its React native. And as a frequent user on my Macbook and my Android, it isn&#x27;t resource intensive at all.",2017-04-11 17:38:48,14090464
39,"Well, I agree with you of course. Re-reading my comment, I overstated my case somewhat. The truth, as always, is somewhere in the middle. I suppose I was reacting to the previous comments as well, asserting that anyone choosing anything other than the boring, tried-and-true mature stacks for any new project whatsoever was being &quot;seduced by technology&quot; and otherwise an irresponsible and non-pragmatic neophilic dilettante who is not a Serious Businessman Like Me.<p>For the use case you&#x27;re describing, I agree completely with your comments. Perhaps a useful razor is - if you can&#x27;t state specifically why you can&#x27;t use rails (and don&#x27;t say &quot;it doesn&#x27;t scale&quot;!) - then use rails. I concede that 90% of the time, this is probably the case.<p>And yes, harping on about its age was silly of me. Age does not inherently mean anything. I&#x27;d use postgres (1984!) over mongodb anyday. And erlang is older than ruby. Right tool for the job is far more important, thanks for pulling me up on that.<p>All that said - I still think that categorically stating &quot;use boring technology&quot; or &quot;just use rails&quot; for absolutely any new project is harmful. New technologies are not always just about the new shiny, they can provide capabilities and functionality simply unachievable with the old. Look at what you can do with concurrency with phoenix. Look at what you can do with react native. Roundly writing off the whole idea of using this new tech as &quot;magpie development&quot; is just lazy.",2017-04-20 04:51:33,14154060
40,"This project will cover the development for the mobile app of Marco Polo. Marco Polo is an app that will connect outdoor enthusiasts to create community, create events and travel together with people from all over the world. App will be developed using react native. I will be using redux as well since its react after all. Backend is developed in Nodejs using Hapijs and mongodb. This is relevant since I will be building endpoints for the app as well.<p>Watch on this link: https:&#x2F;&#x2F;www.liveedu.tv&#x2F;justrdk&#x2F;lVpbm-how-to-create-marcopolo-app-with-react-native&#x2F;<p>Every Saturday and Sunday at 11am EST on LiveEdu.tv",2017-04-21 14:50:44,14166069
41,"I played with Flutter before, and it is such a nice way to build mobile apps. Its based on react, its like react native but it has its own rendering engine.<p>And i can also image apps to be loaded directly from the web (ala like a browser).",2017-05-09 11:22:37,14299049
42,"Nope. React native doesn&#x27;t use webviews to render its ui. Business logic and view configuration are in JavaScript but all rendering and event processing is done in native. Also it&#x27;s easy to wrap native components and insert them, something you just can&#x27;t do in a webview.",2017-05-24 19:03:01,14412568
43,"I used react for one year, for the web, but not react native. I&#x27;ll be honest: once I got fluent in react, I still didn&#x27;t enjoy it.<p>Too much scrolling around, looking up the doc for every simple things, hard to integrate with legacy Python&#x2F;Ruby&#x2F;PHP frameworks, etc.<p>I went from jQuery then Angular 1, and was much less productive in React.<p>Also, introducing react to a new member in the team has always been dreadful.<p>All in all, I never benefited from the concurrency part. The performance yes, and the structure for the SPA. But the whole immutable constraint didn&#x27;t pay off for me in the end, so I felt my stack was overkill.",2017-05-28 17:50:51,14435358
44,"React native isn&#x27;t a hybrid app like Cordova. I recently gave a talk on the differences which you might find interesting:<p><a href=""https:&#x2F;&#x2F;t.co&#x2F;7A48VDRHXU?amp=1"" rel=""nofollow"">https:&#x2F;&#x2F;t.co&#x2F;7A48VDRHXU?amp=1</a>",2017-05-30 04:43:58,14443045
45,"SEEKING WORK - React Native developer - Remote<p>I&#x27;ve been developing with react native since version 0.10(~18 months) and shipped several applications on both platforms. I also have native iOS development experience using objective c and shipped several native applications before react native. I also shipped several web SPAs using AngularJS. I maintain two react native libraries on Github.<p>Location: A small town in Turkey<p>Technologies: react-native; react; redux; Angular 1<p>Resume: <a href=""https:&#x2F;&#x2F;stackoverflow.com&#x2F;cv&#x2F;halilb"" rel=""nofollow"">https:&#x2F;&#x2F;stackoverflow.com&#x2F;cv&#x2F;halilb</a><p>Github: <a href=""https:&#x2F;&#x2F;github.com&#x2F;halilb"" rel=""nofollow"">https:&#x2F;&#x2F;github.com&#x2F;halilb</a><p>Email: hbilir@gmail.com",2017-06-01 18:45:15,14463202
46,And I thought 2017 is the year when I start a new app in swift... guess will be sticking to objc and react native depending on what makes sense where.,2017-06-03 13:06:51,14476212
47,"You should still at least list that this is a project from Expo. A tagline like: &quot;From your friends at Expo&quot; would be sufficient. It is important to note this as you include Expo as a compatibility platform on this site when other React native registries, <a href=""https:&#x2F;&#x2F;js.coach&#x2F;react-native"" rel=""nofollow"">https:&#x2F;&#x2F;js.coach&#x2F;react-native</a> &amp; <a href=""https:&#x2F;&#x2F;github.com&#x2F;jondot&#x2F;awesome-react-native"" rel=""nofollow"">https:&#x2F;&#x2F;github.com&#x2F;jondot&#x2F;awesome-react-native</a>, do not. Just be honest about why you are doing that.",2017-07-12 19:35:09,14755851
48,"<p><pre><code>   react native for desktop
</code></pre>
We&#x27;re all waiting for that silver bullet",2017-08-17 18:17:20,15039339
49,"Our react native apps are around 10 - 15 mb in size once bundled, which is hardly bloated.",2017-08-17 19:09:54,15039868
50,"I don&#x27;t know why inferno isn&#x27;t more popular, I use a lot of html5 apis so for what I&#x27;m working on inferno is more useful to me than react or Vue. I&#x27;m doing webaudio so react native doesn&#x27;t help me. Also inferno doesn&#x27;t require me to enter into a patent agreement with Facebook and yet I get all the benefits of react from using inferno. Now if I were needing to use native APIs then I might need react native but then you have to balance that need with the potential license issues",2017-08-19 16:03:17,15054081
51,"Hello HN,<p>I am currently leading a small team that is about to develop our first app, and we are checking out the landscape regarding frameworks. We would like to be present at on the web, Android, and iOS.<p>However, the choice of paths is quite overwhelming - to me, app development is in an even more fractured state then web development.<p>People are advocating PWAs, apps that use webview and native apps - purely based on &quot;fanboyism.&quot;<p>As we have the &quot;react-license-situation&quot; right now I have already stumbled about a bunch of useful recommendations on HN - but all good posts are buried beneath the license specific stuff.<p>So I would like to gather the thoughts of HN-users in this thread.<p>In what direction is native app development heading? What tools&#x2F;frameworks are currently state of the art? If you would develop a new app as a small team, to which platform would you use?<p>Something like<p>- basic progressive web app,
- ionic,
- flutter,
- react native,
- native script or
- weex?<p>Or anything else?",2017-08-19 19:05:37,15055026
52,How do you manage 100+ screens?<p>I started building a react native app but decided against it because switching activities seemed to be very hacky compared to native development. Seemed like it&#x27;d really get out of hand with 10+ screens.<p>Wix&#x27;s &quot;React Native Navigation&quot; was too opinionated &#x2F; inflexible.,2017-09-20 15:23:03,15294755
53,"Branding Brand | App Developers (iOS and React Native) | Pittsburgh, PA | Full-time | Onsite
Branding Brand builds mobile shopping apps for the worlds largest retailers. We are looking for experienced developers who love to learn and make great apps. Our stack is node, react, and react native as well as objective-c and swift. Remote only if you have at least 2 years of experience workly remotely.<p>Apply here: <a href=""https:&#x2F;&#x2F;www.brandingbrand.com&#x2F;careers"" rel=""nofollow"">https:&#x2F;&#x2F;www.brandingbrand.com&#x2F;careers</a>",2017-10-03 14:20:54,15392570
54,"Im curious about something.  Asking as someone who doesnt make a living slinging code, and who is kind of terrified of mobile development because of all the UI stuff (xcode makes me want to cry), in case any pro mobile devs want to answer: is the UI part the real pain point here?<p>It seems to me like it must be, rather than the cross-platform thing, because what people are producing seems heavily weighted toward here are UI components you can use (or even in the react native case heres an entirely different way of doing UI, yanked straight from webland).  Whereas if it were just a matter of sharing a codebase across platforms, it seems like it would be easier to work on a compiler-side, e.g. by extending clojure, scala, etc. to compile to swift.<p>But maybe thats just my bias because I look at any ui code from anything and my eyeballs start to bleed.",2017-10-03 19:40:26,15395433
55,"I think they have noticed, but running windows desktops apps on arm doesn&#x27;t give you mobile apps. So yeah, you can plug your phone into a docking station and use all your desktop apps but as soon as you remove the docking station your phone is useless....because there are no apps. And by mobile apps i mean apps which are customized for a phone screen.<p>Also i think Intel is still holding a handle on the x86 patent thing when it comes to emulating x86 on arm.<p>Its really sad that the whole UWP app development stuff didn&#x27;t went so well. Technically Xaml and C# are awesome, there was (is?) also a react native uwp implementation.",2017-10-09 15:59:42,15434967
56,"While I like react and react native, i still think requireing to run a JS interpreter in order to run a native &quot;like&quot; app is still not good engineering practice. I&#x27;m betting on multi-platform-projects (MPP) with Kotlin and Kotlin-Native. Engineering wise much more sound, however the iOS and Android platform should have some more support for Reactive like UI&#x27;s.  Without needing JavaScript.",2017-11-12 20:57:21,15682591
57,"As I understand it he says that Flutter uses dart and that is much better than js, react native lacks good documentation and the developer tools are great for Flutter&#x2F;dart.<p>Both Flutter and Dart seems interesting but I don&#x27;t think they will take over the world in 2018. TypeScript already exists and has a lot more users than dart and also has good tooling. It is also typed like dart which makes more traditional c# and java devs happy. React is getting more an more popular and react native will probably live on that, even if it isn&#x27;t the best solution for building mobile apps (and it might be the best one yet, I don&#x27;t know).",2017-11-28 12:22:03,15796544
58,"Great idea , but for many react apps (both native and JS) domain models doesnt exists. Redux + graphql apps let me eliminate even more logic. So what we actually share between react native and react JS apps are : graphql queries, reducers, saga middleware. The rest is just UI. In my usecases there is nothing to share using Kotlin.",2017-11-28 18:48:29,15800133
59,"I think a photo editing app is thought, no matter what technology you are using. As the question is rather vague, would you mind listing a few specific case where react native couldn&#x27;t help you?",2017-12-03 20:28:53,15839393
60,ReactNative has full access to UIKit. Any particular react native app you especially dislike?,2017-12-09 05:20:59,15884448
